순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
664,국내도서,이재명의 나의 소년공 다이어리,275641627 ,9791161691749 ,3300,이재명.조정미 지음,팬덤북스,20210729,"14,000","12,600",700점,8033,사회과학
665,국내도서,단다단 5,305198778 ,9791169444057 ,,타츠 유키노부 지음,대원씨아이(만화),20221121,"6,000","5,400",300점,4848,만화
666,국내도서,단다단 6,312469613 ,9791169793100 ,,타츠 유키노부 지음,대원씨아이(만화),20230306,"6,000","5,400",300점,4947,만화
667,국내도서,요즘 어른을 위한 최소한의 세계사,324474510 ,9791193128428 ,3900,"임소미 지음, 김봉중 감수",빅피시,20230922,"18,800","16,920",940점,23703,역사
668,국내도서,영어회화 100일의 기적 (출간 10주년 기념 특별판),358655199 ,9791166833557 ,13740,문성현 지음,넥서스,20220905,"14,000","12,600",700점,18676,외국어
669,국내도서,백년의 고독 2,217601 ,9788937460357 ,4870,"가브리엘 가르시아 마르케스 지음, 조구호 옮김",민음사,20000105,"10,000","9,000",500점,13120,소설/시/희곡
670,국내도서,슬램덩크 신장재편판 1,160820597 ,9791133487516 ,7830,이노우에 타케히코 지음,대원씨아이(만화),20180823,"7,000","6,300",350점,21730,만화
671,국내도서,나를 지키는 최소한의 법 이야기,287256294 ,9788954448024 ,44080,양지열 지음,자음과모음,20220128,"16,800","15,120",840점,8181,청소년
672,국내도서,파이 이야기,291266780 ,9791160262780 ,3840,"얀 마텔 지음, 공경희 옮김",작가정신,20220329,"16,000","14,400",800점,33071,소설/시/희곡
673,국내도서,카지노,306654555 ,9791192684239 ,3810,김진명 지음,새움,20221221,"16,500","14,850",820점,6149,소설/시/희곡
674,국내도서,네 기분은 어떤 색깔이니?,308668572 ,9791158363925 ,77810,최숙희 지음,책읽는곰,20230109,"14,000","12,600",700점,13065,유아
675,국내도서,트러스트,311803088 ,9788954691673 ,3840,"에르난 디아스 지음, 강동혁 옮김",문학동네,20230224,"17,000","15,300",850점,19115,소설/시/희곡
676,국내도서,천 개의 파랑 (뮤지컬 특별판),357370680 ,9791190090261 ,3810,천선란 지음,허블,20200819,"14,000","12,600",700점,48617,소설/시/희곡
677,국내도서,사랑하라 한번도 상처받지 않은 것처럼,549492 ,9788995501474 ,3810,류시화 엮음,오래된미래,20050326,"10,000","9,000",500점,42452,소설/시/희곡
678,국내도서,한눈에 보는 서양철학사 연대표,87814171 ,9788961472654 ,3,이학사 편집부 엮음,이학사,20160720,"3,300","2,970",160점,11862,인문학
679,국내도서,원더 니트,226733418 ,9791188601332 ,13630,"일본보그사 지음, 김나정 옮김, 조경선 감수",참돌,20200102,"4,400","3,960",220점,6911,건강/취미
680,국내도서,랭스로 되돌아가다,262133878 ,9788932037738 ,3330,"디디에 에리봉 지음, 이상길 옮김",문학과지성사,20210111,"18,000","16,200",900점,6996,사회과학
681,국내도서,지박소년 하나코 군 19,317849520 ,9791136769558 ,,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20230630,"6,000","5,400",300점,6346,만화
682,국내도서,바다가 들리는 편의점,313996770 ,9791192579504 ,3830,"마치다 소노코 지음, 황국영 옮김",모모,20230324,"16,000","14,400",800점,21645,소설/시/희곡
683,국내도서,군주론,325854813 ,9791169850476 ,3160,"니콜로 마키아벨리 지음, 최현주 옮김, 김상근 감수",페이지2(page2),20231016,"17,000","15,300",850점,12396,인문학
684,국내도서,사카모토 데이즈 7,357701479 ,9791142302411 ,7830,스즈키 유우토 지음,대원씨아이(만화),20221128,"6,500","5,850",320점,4630,만화
685,국내도서,프린들 주세요,308267 ,9788971968345 ,73840,"앤드루 클레먼츠 지음, 양혜원 그림, 햇살과나무꾼 옮김",사계절,20011205,"10,500","9,450",520점,37436,어린이
686,국내도서,떨림과 울림,172998958 ,9788962622508 ,3400,김상욱 지음,동아시아,20181107,"15,000","13,500",750점,23644,과학
687,국내도서,헌터x헌터 HunterXHunter 신장판 34,294401024 ,9791168768222 ,,토가시 요시히로 지음,학산문화사(만화),20180530,"6,000","5,400",300점,6331,만화
688,국내도서,회사에서 바로 통하는 실무 엑셀 + 파워포인트 + 워드 & 한글,295084362 ,9791162245699 ,13000,전미진.이화진.신면철 지음,한빛미디어,20220527,"22,000","19,800","1,100점",8144,컴퓨터/모바일
689,국내도서,해커스 토익 실전 1000제 3 RC Reading(리딩) 문제집,296900753 ,9788965424826 ,13740,해커스어학연구소 지음,해커스어학연구소(Hackers),20230206,"11,900","10,710",590점,10503,외국어
690,국내도서,메달리스트 8,327502073 ,9791141114671 ,,츠루마이카다 지음,학산문화사(만화),20231026,"6,000","5,400",300점,4650,만화
691,국내도서,수급단타왕 주식투자 실전전략,56820300 ,9791157612819 ,3320,고명환 지음,메가스터디북스,20150429,"25,000","22,500","1,250점",4024,경제경영
692,국내도서,세계 미스터리 걸작선 02 : 모래시계 외,113821933 ,9791187011767 ,4800,"로버트 바 외 지음, 이정아 옮김, 박광규",코너스톤,20170720,"4,400","3,960",220점,8614,소설/시/희곡
693,국내도서,지박소년 하나코 군 1,280599653 ,9791136744722 ,,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20211019,"6,000","5,400",300점,5963,만화
694,국내도서,나는 왜 사랑할수록 불안해질까,314775871 ,9788960519718 ,3810,"제시카 바움 지음, 최다인 옮김",부키,20230418,"18,000","16,200",900점,9228,인문학
695,국내도서,단다단 8,325143480 ,9791171240623 ,,타츠 유키노부 지음,대원씨아이(만화),20230925,"6,000","5,400",300점,5116,만화
696,국내도서,영혼이 강한 아이로 키워라,325763988 ,9791164052202 ,13590,조선미 지음,북하우스,20231030,"17,500","15,750",870점,13065,좋은부모
697,국내도서,세계 미스터리 걸작선 01 : 살인자 외,111916535 ,9791187011750 ,4800,"어니스트 헤밍웨이 외 지음, 신예용 옮김, 박광규 기획.해설",코너스톤,20170620,"4,400","3,960",220점,9260,소설/시/희곡
698,국내도서,리액트,241119938 ,9788997228232 ,3310,"네빌 고다드 지음, 이상민 옮김",서른세개의계단,20200430,"12,500","11,250",620점,6594,자기계발
699,국내도서,"궤도의 밖에서, 나의 룸메이트에게",271711744 ,9788954679527 ,3810,전삼혜 지음,문학동네,20210430,"13,500","12,150",670점,6622,청소년
700,국내도서,헌터x헌터 HunterXHunter 신장판 36,298605858 ,9791169273992 ,,토가시 요시히로 지음,학산문화사(만화),20200326,"6,000","5,400",300점,5967,만화
701,국내도서,읽으면서 바로 써먹는 어린이 세계사 퀴즈 2,325034822 ,9791158682712 ,73030,한날 지음,파란정원,20230925,"13,000","11,700",650점,10600,어린이
702,국내도서,단다단 9,327060948 ,9791171244447 ,,타츠 유키노부 지음,대원씨아이(만화),20231020,"6,000","5,400",300점,4988,만화
703,국내도서,좋은 일이 오려고 그러나 보다 (10만부 기념 행운 에디션),332439628 ,9791192559742 ,3810,박여름 지음,히읏,20230726,"16,800","15,120",840점,9741,에세이
704,국내도서,사카모토 데이즈 3,355266397 ,9791142302374 ,7830,스즈키 유우토 지음,대원씨아이(만화),20220325,"6,500","5,850",320점,3552,만화
705,국내도서,햄릿,168036 ,9788937460036 ,4800,"윌리엄 세익스피어 지음, 최종철 옮김",민음사,19980805,"7,000","6,300",350점,19029,소설/시/희곡
706,국내도서,해리엇,12108086 ,9788954615044 ,73810,"한윤섭 지음, 서영아 그림",문학동네,20110627,"12,500","11,250",620점,26204,어린이
707,국내도서,단다단 7,321578309 ,9791170626046 ,,타츠 유키노부 지음,대원씨아이(만화),20230731,"6,000","5,400",300점,4919,만화
708,국내도서,신곡,291738750 ,9788932921396 ,3880,"단테 알리기에리 지음, 귀스타브 도레 그림, 김운찬 옮김",열린책들,20220330,"36,000","32,400","1,800점",8575,소설/시/희곡
709,국내도서,모든 삶은 흐른다,313814762 ,9791190299770 ,3100,"로랑스 드빌레르 지음, 이주영 옮김",FIKA(피카),20230403,"16,800","15,120",840점,16592,인문학
710,국내도서,위대한 기업에 투자하라,564228 ,9788991378025 ,3320,"필립 피셔 지음, 박정태 옮김",굿모닝북스,20050610,"12,000","10,800",600점,17456,경제경영
711,국내도서,나는 고양이로소이다,31239390 ,9788932316758 ,4830,"나쓰메 소세키 지음, 송태욱 옮김",현암사,20130910,"15,000","13,500",750점,14284,소설/시/희곡
712,국내도서,국어 교육의 이해,323137608 ,9791167071170 ,93710,최미숙 외 저자,사회평론아카데미,20230825,"28,000","28,000",0점,6382,대학교재/전문서적
713,국내도서,ETS 토익 단기공략 Part 5 6,311125634 ,9788917239089 ,13740,ETS 지음,(주)YBM(와이비엠),20230220,"15,000","13,500",750점,7438,외국어
714,국내도서,정확한 사랑의 실험,46985012 ,9788960902039 ,3810,신형철 지음,마음산책,20141001,"16,000","14,400",800점,14458,에세이
715,국내도서,스킵과 로퍼 1,305390989 ,9791168995338 ,7830,"타카마츠 미사키 지음, 신혜선 옮김",YNK MEDIA(만화),20221122,"6,000","5,400",300점,7734,만화
716,국내도서,알파벳 따라쓰기 572,311087222 ,9791187158448 ,14740,Mike Hwang 지음,마이클리시(Miklish),20230314,"1,500","1,350",70점,13735,외국어
717,국내도서,생각이 너무 많은 어른들을 위한 심리학 (10만 부 기념 스페셜 에디션),324449360 ,9791190538602 ,3180,김혜남 지음,메이븐,20230925,"17,800","16,020",890점,17545,인문학
718,국내도서,함께 가는 길은 외롭지 않습니다,295291275 ,9791168123281 ,3810,이재명 지음,위즈덤하우스,20220531,"14,000","12,600",700점,8588,에세이
719,국내도서,부분과 전체,318172944 ,9791187295686 ,3400,"베르너 하이젠베르크 지음, 유영미 옮김, 김재영 감수",서커스(서커스출판상회),20230615,"23,000","20,700","1,150점",7827,과학
720,국내도서,상실의 시대,72797 ,9788970123691 ,3830,"무라카미 하루키 지음, 유유정 옮김",문학사상사,20001002,"15,000","13,500",750점,34487,소설/시/희곡
721,국내도서,하루 10분 또박또박 예쁜 글씨 : 초등 고학년용,261005153 ,9791165214272 ,73640,유성영 지음,길벗,20210113,"12,800","11,520",640점,9154,어린이
722,국내도서,전지적 독자 시점 Part 1 02,287281385 ,9788934967323 ,4810,싱숑 지음,비채,20211227,"13,500","12,150",670점,9182,소설/시/희곡
723,국내도서,브라질에 비가 내리면 스타벅스 주식을 사라,292985943 ,9791188754588 ,3320,"피터 나바로 지음, 이창식 옮김, 윤지호 감수",에프엔미디어,20220425,"18,000","16,200",900점,14646,경제경영
724,국내도서,달님 안녕,270976 ,9788970940564 ,77890,하야시 아키코 글ㆍ그림,한림출판사,20010402,"12,000","10,800",600점,67705,유아
725,국내도서,용선생 처음 한국사 1,177796148 ,9791162730270 ,77900,"사회평론 역사연구소 지음, 뭉선생 외 그림",사회평론,20190103,"13,000","11,700",650점,10256,어린이
726,국내도서,긴긴밤 (큰 판형 양장본),285030852 ,9788954684033 ,73810,루리 지음,문학동네,20211215,"18,000","16,200",900점,9495,어린이
727,국내도서,읽으면서 바로 써먹는 어린이 급수 한자 : 6·7·8급,304737039 ,9791158682477 ,73700,한날 지음,파란정원,20221121,"13,000","11,700",650점,9062,어린이
728,국내도서,단다단 10,328970406 ,9791171249114 ,,타츠 유키노부 지음,대원씨아이(만화),20231117,"6,000","5,400",300점,5482,만화
729,국내도서,시크릿,927185 ,9788952206503 ,3320,"론다 번 지음, 김우열 옮김",살림Biz,20070622,"16,800","15,120",840점,94323,자기계발
730,국내도서,"8단계로 끝내는, 라이브 영문법",46847110 ,9791195356218 ,13740,양세진 지음,램프앤라이트,20140929,"4,900","4,410",240점,4339,외국어
731,국내도서,운을 부르는 부자의 본능,221107730 ,9788984059795 ,3320,"혼다 켄 지음, 황지현 옮김",더난출판사,20191224,"14,000","12,600",700점,5125,자기계발
732,국내도서,산타는 어떻게 굴뚝을 내려갈까?,325315055 ,9788925576381 ,77840,"맥 바넷 지음, 존 클라센 그림, 서남희 옮김",주니어RHK(주니어랜덤),20230920,"17,000","15,300",850점,10927,유아
733,국내도서,단다단 2,288834994 ,9791136295019 ,,타츠 유키노부 지음,대원씨아이(만화),20220228,"6,000","5,400",300점,5097,만화
734,국내도서,리스본행 야간열차,306989402 ,9788934940715 ,3850,"파스칼 메르시어 지음, 전은경 옮김",비채,20221220,"19,800","17,820",990점,7818,소설/시/희곡
735,국내도서,안밥모 베스트 유아식,313111676 ,9791198129130 ,13590,이샘.최지은 지음,래디시,20230324,"22,200","19,980","1,110점",7841,요리/살림
736,국내도서,괴수 8호 9,315603551 ,9791136767776 ,,"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20230426,"6,000","5,400",300점,8805,만화
737,국내도서,우리들의 일그러진 영웅,109939 ,9788987721095 ,73810,이문열 지음,다림,19981224,"9,000","8,100",450점,44499,어린이
738,국내도서,내 문장이 그렇게 이상한가요?,74920327 ,9791185152431 ,3800,김정선 지음,유유,20160124,"14,000","12,600",700점,30230,인문학
739,국내도서,우울할 땐 뇌 과학,134947105 ,9791156757344 ,3180,"앨릭스 코브 지음, 정지인 옮김",심심,20180312,"17,000","15,300",850점,20824,인문학
740,국내도서,더 좋은 삶을 위한 철학,311324573 ,9788934965909 ,3190,"마이클 슈어 지음, 염지선 옮김",김영사,20230224,"18,000","16,200",900점,8873,인문학
741,국내도서,디즈니 과학 대탐험 1 : 우주와 행성,321435529 ,9791189686758 ,77400,"에드위지 페출리 외 글, 권보라 옮김, 빅 히어로 원작, 정재승 추천",라곰스쿨,20230731,"5,500","4,950",270점,3639,어린이
742,국내도서,사카모토 데이즈 1,354788708 ,9791142302350 ,7830,스즈키 유우토 지음,대원씨아이(만화),20211027,"6,500","5,850",320점,3773,만화
743,국내도서,모든 주식을 소유하라,187866365 ,9791188096923 ,3320,"존 보글 지음, 이은주 옮김",비즈니스맵,20190408,"14,500","13,050",720점,10196,경제경영
744,국내도서,탤런트 코드 (특별합본판),265585723 ,9788901248974 ,3320,"대니얼 코일 지음, 윤미나.이지민 옮김",웅진지식하우스,20210226,"18,000","16,200",900점,13140,자기계발
745,국내도서,존재의 세 가지 거짓말 (양장),301778423 ,9788972917793 ,3860,"아고타 크리스토프 지음, 용경식 옮김",까치,20220915,"22,000","19,800","1,100점",8705,소설/시/희곡
746,국내도서,한 번에 끝내는 중학 세계사 1~2 세트 - 전2권,281586865 ,9791188762248 ,4900,김상훈 지음,성림원북스,20210927,"43,600","39,240","2,180점",5619,청소년
747,국내도서,눈부신 안부,316886280 ,9788954699372 ,3810,백수린 지음,문학동네,20230524,"16,000","14,400",800점,15983,소설/시/희곡
748,국내도서,소년이 온다,353630315 ,,,한강 지음,,20140519,"15,000","13,500",750점,912199,
749,국내도서,나의 라임 오렌지나무,6946832 ,9788972976196 ,3890,"J.M 바스콘셀로스 지음, 박동원 옮김",동녘,20030905,"13,000","11,700",650점,27646,소설/시/희곡
750,국내도서,슬램덩크 신장재편판 2,160820661 ,9791133487523 ,7830,이노우에 타케히코 지음,대원씨아이(만화),20180822,"6,500","5,850",320점,21310,만화
